resp.id;ques;alt;spec;vel;qual;priv;cost;choice
61;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
61;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
61;2;alt3;Codice;Lento;Sufficente;Alta;15;0
61;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
61;3;alt2;Content;Lento;Ottimale;Alta;15;0
61;3;alt3;Assistente;Veloce;Sufficente;Alta;25;1
61;4;alt1;Assistente;Lento;Sufficente;Alta;20;1
61;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
61;4;alt3;Content;Veloce;Ottimale;Alta;25;0
61;5;alt1;Codice;Lento;Sufficente;Alta;25;0
61;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
61;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
61;6;alt1;Codice;Lento;Ottimale;Bassa;15;1
61;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
61;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
61;7;alt1;Codice;Lento;Ottimale;Bassa;25;1
61;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
61;7;alt3;Content;Veloce;Sufficente;Alta;20;0
61;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
61;8;alt2;Content;Lento;Ottimale;Alta;20;0
61;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;1
61;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
61;9;alt2;Assistente;Lento;Ottimale;Bassa;20;1
61;9;alt3;Content;Lento;Sufficente;Alta;15;0
61;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;1
61;10;alt2;Content;Lento;Ottimale;Bassa;20;0
61;10;alt3;Content;Lento;Sufficente;Alta;25;0
62;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
62;1;alt2;Codice;Lento;Sufficente;Alta;20;0
62;1;alt3;Content;Veloce;Ottimale;Bassa;15;1
62;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
62;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
62;2;alt3;Codice;Lento;Sufficente;Alta;15;0
62;3;alt1;Codice;Lento;Sufficente;Bassa;20;1
62;3;alt2;Content;Lento;Ottimale;Alta;15;0
62;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
62;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
62;4;alt2;Codice;Veloce;Sufficente;Bassa;15;1
62;4;alt3;Content;Veloce;Ottimale;Alta;25;0
62;5;alt1;Codice;Lento;Sufficente;Alta;25;0
62;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
62;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
62;6;alt1;Codice;Lento;Ottimale;Bassa;15;1
62;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
62;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
62;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
62;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
62;7;alt3;Content;Veloce;Sufficente;Alta;20;1
62;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
62;8;alt2;Content;Lento;Ottimale;Alta;20;1
62;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
62;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
62;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
62;9;alt3;Content;Lento;Sufficente;Alta;15;1
62;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;1
62;10;alt2;Content;Lento;Ottimale;Bassa;20;0
62;10;alt3;Content;Lento;Sufficente;Alta;25;0
63;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
63;1;alt2;Codice;Lento;Sufficente;Alta;20;0
63;1;alt3;Content;Veloce;Ottimale;Bassa;15;1
63;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
63;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
63;2;alt3;Codice;Lento;Sufficente;Alta;15;0
63;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
63;3;alt2;Content;Lento;Ottimale;Alta;15;0
63;3;alt3;Assistente;Veloce;Sufficente;Alta;25;1
63;4;alt1;Assistente;Lento;Sufficente;Alta;20;1
63;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
63;4;alt3;Content;Veloce;Ottimale;Alta;25;0
63;5;alt1;Codice;Lento;Sufficente;Alta;25;0
63;5;alt2;Assistente;Lento;Sufficente;Bassa;15;1
63;5;alt3;Codice;Veloce;Ottimale;Alta;20;0
63;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
63;6;alt2;Content;Veloce;Ottimale;Bassa;20;1
63;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
63;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
63;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
63;7;alt3;Content;Veloce;Sufficente;Alta;20;1
63;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
63;8;alt2;Content;Lento;Ottimale;Alta;20;1
63;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
63;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
63;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
63;9;alt3;Content;Lento;Sufficente;Alta;15;1
63;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;1
63;10;alt2;Content;Lento;Ottimale;Bassa;20;0
63;10;alt3;Content;Lento;Sufficente;Alta;25;0
64;1;alt1;Assistente;Lento;Ottimale;Bassa;25;1
64;1;alt2;Codice;Lento;Sufficente;Alta;20;0
64;1;alt3;Content;Veloce;Ottimale;Bassa;15;0
64;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
64;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
64;2;alt3;Codice;Lento;Sufficente;Alta;15;0
64;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
64;3;alt2;Content;Lento;Ottimale;Alta;15;0
64;3;alt3;Assistente;Veloce;Sufficente;Alta;25;1
64;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
64;4;alt2;Codice;Veloce;Sufficente;Bassa;15;1
64;4;alt3;Content;Veloce;Ottimale;Alta;25;0
64;5;alt1;Codice;Lento;Sufficente;Alta;25;0
64;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
64;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
64;6;alt1;Codice;Lento;Ottimale;Bassa;15;1
64;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
64;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
64;7;alt1;Codice;Lento;Ottimale;Bassa;25;1
64;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
64;7;alt3;Content;Veloce;Sufficente;Alta;20;0
64;8;alt1;Codice;Veloce;Ottimale;Alta;25;1
64;8;alt2;Content;Lento;Ottimale;Alta;20;0
64;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
64;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
64;9;alt2;Assistente;Lento;Ottimale;Bassa;20;1
64;9;alt3;Content;Lento;Sufficente;Alta;15;0
64;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;1
64;10;alt2;Content;Lento;Ottimale;Bassa;20;0
64;10;alt3;Content;Lento;Sufficente;Alta;25;0
65;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
65;1;alt2;Codice;Lento;Sufficente;Alta;20;1
65;1;alt3;Content;Veloce;Ottimale;Bassa;15;0
65;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
65;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
65;2;alt3;Codice;Lento;Sufficente;Alta;15;0
65;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
65;3;alt2;Content;Lento;Ottimale;Alta;15;1
65;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
65;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
65;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
65;4;alt3;Content;Veloce;Ottimale;Alta;25;1
65;5;alt1;Codice;Lento;Sufficente;Alta;25;0
65;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
65;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
65;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
65;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
65;6;alt3;Assistente;Veloce;Sufficente;Alta;25;1
65;7;alt1;Codice;Lento;Ottimale;Bassa;25;1
65;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
65;7;alt3;Content;Veloce;Sufficente;Alta;20;0
65;8;alt1;Codice;Veloce;Ottimale;Alta;25;1
65;8;alt2;Content;Lento;Ottimale;Alta;20;0
65;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
65;9;alt1;Codice;Veloce;Sufficente;Bassa;25;1
65;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
65;9;alt3;Content;Lento;Sufficente;Alta;15;0
65;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
65;10;alt2;Content;Lento;Ottimale;Bassa;20;0
65;10;alt3;Content;Lento;Sufficente;Alta;25;1
66;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
66;1;alt2;Codice;Lento;Sufficente;Alta;20;1
66;1;alt3;Content;Veloce;Ottimale;Bassa;15;0
66;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
66;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;0
66;2;alt3;Codice;Lento;Sufficente;Alta;15;1
66;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
66;3;alt2;Content;Lento;Ottimale;Alta;15;1
66;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
66;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
66;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
66;4;alt3;Content;Veloce;Ottimale;Alta;25;1
66;5;alt1;Codice;Lento;Sufficente;Alta;25;0
66;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
66;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
66;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
66;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
66;6;alt3;Assistente;Veloce;Sufficente;Alta;25;1
66;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
66;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
66;7;alt3;Content;Veloce;Sufficente;Alta;20;1
66;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
66;8;alt2;Content;Lento;Ottimale;Alta;20;0
66;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;1
66;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
66;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
66;9;alt3;Content;Lento;Sufficente;Alta;15;1
66;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
66;10;alt2;Content;Lento;Ottimale;Bassa;20;0
66;10;alt3;Content;Lento;Sufficente;Alta;25;1
67;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
67;1;alt2;Codice;Lento;Sufficente;Alta;20;0
67;1;alt3;Content;Veloce;Ottimale;Bassa;15;1
67;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
67;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
67;2;alt3;Codice;Lento;Sufficente;Alta;15;0
67;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
67;3;alt2;Content;Lento;Ottimale;Alta;15;1
67;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
67;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
67;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
67;4;alt3;Content;Veloce;Ottimale;Alta;25;1
67;5;alt1;Codice;Lento;Sufficente;Alta;25;0
67;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
67;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
67;6;alt1;Codice;Lento;Ottimale;Bassa;15;1
67;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
67;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
67;7;alt1;Codice;Lento;Ottimale;Bassa;25;1
67;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
67;7;alt3;Content;Veloce;Sufficente;Alta;20;0
67;8;alt1;Codice;Veloce;Ottimale;Alta;25;1
67;8;alt2;Content;Lento;Ottimale;Alta;20;0
67;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
67;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
67;9;alt2;Assistente;Lento;Ottimale;Bassa;20;1
67;9;alt3;Content;Lento;Sufficente;Alta;15;0
67;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
67;10;alt2;Content;Lento;Ottimale;Bassa;20;1
67;10;alt3;Content;Lento;Sufficente;Alta;25;0
68;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
68;1;alt2;Codice;Lento;Sufficente;Alta;20;1
68;1;alt3;Content;Veloce;Ottimale;Bassa;15;0
68;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
68;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;0
68;2;alt3;Codice;Lento;Sufficente;Alta;15;1
68;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
68;3;alt2;Content;Lento;Ottimale;Alta;15;0
68;3;alt3;Assistente;Veloce;Sufficente;Alta;25;1
68;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
68;4;alt2;Codice;Veloce;Sufficente;Bassa;15;1
68;4;alt3;Content;Veloce;Ottimale;Alta;25;0
68;5;alt1;Codice;Lento;Sufficente;Alta;25;0
68;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
68;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
68;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
68;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
68;6;alt3;Assistente;Veloce;Sufficente;Alta;25;1
68;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
68;7;alt2;Assistente;Lento;Ottimale;Alta;25;1
68;7;alt3;Content;Veloce;Sufficente;Alta;20;0
68;8;alt1;Codice;Veloce;Ottimale;Alta;25;1
68;8;alt2;Content;Lento;Ottimale;Alta;20;0
68;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
68;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
68;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
68;9;alt3;Content;Lento;Sufficente;Alta;15;1
68;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;1
68;10;alt2;Content;Lento;Ottimale;Bassa;20;0
68;10;alt3;Content;Lento;Sufficente;Alta;25;0
69;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
69;1;alt2;Codice;Lento;Sufficente;Alta;20;0
69;1;alt3;Content;Veloce;Ottimale;Bassa;15;1
69;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
69;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;0
69;2;alt3;Codice;Lento;Sufficente;Alta;15;1
69;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
69;3;alt2;Content;Lento;Ottimale;Alta;15;0
69;3;alt3;Assistente;Veloce;Sufficente;Alta;25;1
69;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
69;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
69;4;alt3;Content;Veloce;Ottimale;Alta;25;1
69;5;alt1;Codice;Lento;Sufficente;Alta;25;0
69;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
69;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
69;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
69;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
69;6;alt3;Assistente;Veloce;Sufficente;Alta;25;1
69;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
69;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
69;7;alt3;Content;Veloce;Sufficente;Alta;20;1
69;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
69;8;alt2;Content;Lento;Ottimale;Alta;20;0
69;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;1
69;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
69;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
69;9;alt3;Content;Lento;Sufficente;Alta;15;1
69;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;1
69;10;alt2;Content;Lento;Ottimale;Bassa;20;0
69;10;alt3;Content;Lento;Sufficente;Alta;25;0
70;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
70;1;alt2;Codice;Lento;Sufficente;Alta;20;0
70;1;alt3;Content;Veloce;Ottimale;Bassa;15;1
70;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
70;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;0
70;2;alt3;Codice;Lento;Sufficente;Alta;15;1
70;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
70;3;alt2;Content;Lento;Ottimale;Alta;15;1
70;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
70;4;alt1;Assistente;Lento;Sufficente;Alta;20;1
70;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
70;4;alt3;Content;Veloce;Ottimale;Alta;25;0
70;5;alt1;Codice;Lento;Sufficente;Alta;25;0
70;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
70;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
70;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
70;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
70;6;alt3;Assistente;Veloce;Sufficente;Alta;25;1
70;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
70;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
70;7;alt3;Content;Veloce;Sufficente;Alta;20;1
70;8;alt1;Codice;Veloce;Ottimale;Alta;25;1
70;8;alt2;Content;Lento;Ottimale;Alta;20;0
70;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
70;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
70;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
70;9;alt3;Content;Lento;Sufficente;Alta;15;1
70;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
70;10;alt2;Content;Lento;Ottimale;Bassa;20;0
70;10;alt3;Content;Lento;Sufficente;Alta;25;1
71;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
71;1;alt2;Codice;Lento;Sufficente;Alta;20;0
71;1;alt3;Content;Veloce;Ottimale;Bassa;15;1
71;2;alt1;Content;Veloce;Ottimale;Bassa;25;1
71;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;0
71;2;alt3;Codice;Lento;Sufficente;Alta;15;0
71;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
71;3;alt2;Content;Lento;Ottimale;Alta;15;1
71;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
71;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
71;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
71;4;alt3;Content;Veloce;Ottimale;Alta;25;1
71;5;alt1;Codice;Lento;Sufficente;Alta;25;0
71;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
71;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
71;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
71;6;alt2;Content;Veloce;Ottimale;Bassa;20;1
71;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
71;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
71;7;alt2;Assistente;Lento;Ottimale;Alta;25;1
71;7;alt3;Content;Veloce;Sufficente;Alta;20;0
71;8;alt1;Codice;Veloce;Ottimale;Alta;25;1
71;8;alt2;Content;Lento;Ottimale;Alta;20;0
71;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
71;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
71;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
71;9;alt3;Content;Lento;Sufficente;Alta;15;1
71;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
71;10;alt2;Content;Lento;Ottimale;Bassa;20;0
71;10;alt3;Content;Lento;Sufficente;Alta;25;1
72;1;alt1;Assistente;Lento;Ottimale;Bassa;25;1
72;1;alt2;Codice;Lento;Sufficente;Alta;20;0
72;1;alt3;Content;Veloce;Ottimale;Bassa;15;0
72;2;alt1;Content;Veloce;Ottimale;Bassa;25;1
72;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;0
72;2;alt3;Codice;Lento;Sufficente;Alta;15;0
72;3;alt1;Codice;Lento;Sufficente;Bassa;20;1
72;3;alt2;Content;Lento;Ottimale;Alta;15;0
72;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
72;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
72;4;alt2;Codice;Veloce;Sufficente;Bassa;15;1
72;4;alt3;Content;Veloce;Ottimale;Alta;25;0
72;5;alt1;Codice;Lento;Sufficente;Alta;25;0
72;5;alt2;Assistente;Lento;Sufficente;Bassa;15;1
72;5;alt3;Codice;Veloce;Ottimale;Alta;20;0
72;6;alt1;Codice;Lento;Ottimale;Bassa;15;1
72;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
72;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
72;7;alt1;Codice;Lento;Ottimale;Bassa;25;1
72;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
72;7;alt3;Content;Veloce;Sufficente;Alta;20;0
72;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
72;8;alt2;Content;Lento;Ottimale;Alta;20;0
72;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;1
72;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
72;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
72;9;alt3;Content;Lento;Sufficente;Alta;15;1
72;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
72;10;alt2;Content;Lento;Ottimale;Bassa;20;1
72;10;alt3;Content;Lento;Sufficente;Alta;25;0
73;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
73;1;alt2;Codice;Lento;Sufficente;Alta;20;0
73;1;alt3;Content;Veloce;Ottimale;Bassa;15;1
73;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
73;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
73;2;alt3;Codice;Lento;Sufficente;Alta;15;0
73;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
73;3;alt2;Content;Lento;Ottimale;Alta;15;1
73;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
73;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
73;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
73;4;alt3;Content;Veloce;Ottimale;Alta;25;1
73;5;alt1;Codice;Lento;Sufficente;Alta;25;0
73;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
73;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
73;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
73;6;alt2;Content;Veloce;Ottimale;Bassa;20;1
73;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
73;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
73;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
73;7;alt3;Content;Veloce;Sufficente;Alta;20;1
73;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
73;8;alt2;Content;Lento;Ottimale;Alta;20;1
73;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
73;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
73;9;alt2;Assistente;Lento;Ottimale;Bassa;20;1
73;9;alt3;Content;Lento;Sufficente;Alta;15;0
73;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
73;10;alt2;Content;Lento;Ottimale;Bassa;20;1
73;10;alt3;Content;Lento;Sufficente;Alta;25;0
74;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
74;1;alt2;Codice;Lento;Sufficente;Alta;20;0
74;1;alt3;Content;Veloce;Ottimale;Bassa;15;1
74;2;alt1;Content;Veloce;Ottimale;Bassa;25;1
74;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;0
74;2;alt3;Codice;Lento;Sufficente;Alta;15;0
74;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
74;3;alt2;Content;Lento;Ottimale;Alta;15;1
74;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
74;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
74;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
74;4;alt3;Content;Veloce;Ottimale;Alta;25;1
74;5;alt1;Codice;Lento;Sufficente;Alta;25;0
74;5;alt2;Assistente;Lento;Sufficente;Bassa;15;1
74;5;alt3;Codice;Veloce;Ottimale;Alta;20;0
74;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
74;6;alt2;Content;Veloce;Ottimale;Bassa;20;1
74;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
74;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
74;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
74;7;alt3;Content;Veloce;Sufficente;Alta;20;1
74;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
74;8;alt2;Content;Lento;Ottimale;Alta;20;1
74;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
74;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
74;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
74;9;alt3;Content;Lento;Sufficente;Alta;15;1
74;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
74;10;alt2;Content;Lento;Ottimale;Bassa;20;1
74;10;alt3;Content;Lento;Sufficente;Alta;25;0
75;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
75;1;alt2;Codice;Lento;Sufficente;Alta;20;0
75;1;alt3;Content;Veloce;Ottimale;Bassa;15;1
75;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
75;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
75;2;alt3;Codice;Lento;Sufficente;Alta;15;0
75;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
75;3;alt2;Content;Lento;Ottimale;Alta;15;0
75;3;alt3;Assistente;Veloce;Sufficente;Alta;25;1
75;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
75;4;alt2;Codice;Veloce;Sufficente;Bassa;15;1
75;4;alt3;Content;Veloce;Ottimale;Alta;25;0
75;5;alt1;Codice;Lento;Sufficente;Alta;25;0
75;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
75;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
75;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
75;6;alt2;Content;Veloce;Ottimale;Bassa;20;1
75;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
75;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
75;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
75;7;alt3;Content;Veloce;Sufficente;Alta;20;1
75;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
75;8;alt2;Content;Lento;Ottimale;Alta;20;0
75;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;1
75;9;alt1;Codice;Veloce;Sufficente;Bassa;25;1
75;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
75;9;alt3;Content;Lento;Sufficente;Alta;15;0
75;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;1
75;10;alt2;Content;Lento;Ottimale;Bassa;20;0
75;10;alt3;Content;Lento;Sufficente;Alta;25;0
76;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
76;1;alt2;Codice;Lento;Sufficente;Alta;20;0
76;1;alt3;Content;Veloce;Ottimale;Bassa;15;1
76;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
